Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A3 - ,A4 - ,,Filename,Project,UserID,Protocol,Session,Station,Run,Subject,Trial,Time Start,Time Finish,Duration,Enter State,A1,A2,A3
M,LF-LD,5,47,0,2,LF152_,6818,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,3,LF155_,8,8633,8636,3,5,0,0,0
M,LF-LD,5,47,0,2,LF152_,6819,8,2,3,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,3,LF155_,8,8636,8641,5,4,0,0,1
M,LF-LD,5,47,0,2,LF152_,6846,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,3,LF155_,8,8641,8709,68,8,0,0,2
M,LF-LD,5,47,0,2,LF152_,6856,2,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,3,LF155_,9,8709,9521,812,2,0,1,0
M,LF-LD,5,47,0,2,LF152_,6863,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,3,LF155_,9,9521,9528,7,3,0,0,0
M,LF-LD,5,47,0,2,LF152_,6865,5,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,3,LF155_,9,9528,9531,3,5,0,1,0
M,LF-LD,5,47,0,2,LF152_,6866,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,3,LF155_,9,9531,9536,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,6867,4,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,3,LF155_,9,9536,9548,12,8,0,0,2
M,LF-LD,5,47,0,2,LF152_,6871,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,3,LF155_,10,9548,9887,339,2,0,1,0
M,LF-LD,5,47,0,2,LF152_,6903,8,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,3,LF155_,10,9887,9894,7,3,0,0,0
M,LF-LD,5,47,0,2,LF152_,6946,8,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,3,LF155_,10,9894,9897,3,5,0,0,0
M,LF-LD,5,47,0,2,LF152_,6947,3,0,0,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,3,LF155_,10,9897,9902,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,6953,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,3,LF155_,10,9902,9909,7,8,0,0,2
M,LF-LD,5,47,0,2,LF152_,6954,5,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,3,LF155_,11,9909,11510,1601,2,0,1,0
M,LF-LD,5,47,0,2,LF152_,6955,5,0,0,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,3,LF155_,11,11510,11517,7,3,0,0,0
M,LF-LD,5,47,0,2,LF152_,6956,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,3,LF155_,11,11517,11520,3,5,0,0,0
M,LF-LD,5,47,0,2,LF152_,6961,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,3,LF155_,11,11520,11525,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,6971,8,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,3,LF155_,11,11525,11528,3,8,0,0,1
M,LF-LD,5,47,0,2,LF152_,6976,8,2,3,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,3,LF155_,12,11528,11671,143,2,0,1,0
M,LF-LD,5,47,0,2,LF152_,7015,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,3,LF155_,12,11671,11678,7,3,0,0,0
M,LF-LD,5,47,0,2,LF152_,7025,2,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,3,LF155_,12,11678,11681,3,5,0,0,0
M,LF-LD,5,47,0,2,LF152_,7029,3,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,3,LF155_,12,11681,11686,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,7032,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,3,LF155_,12,11686,11690,4,8,0,1,1
M,LF-LD,5,47,0,2,LF152_,7035,5,4,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,3,LF155_,12,11690,11697,7,3,0,0,0
M,LF-LD,5,47,0,2,LF152_,7040,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,3,LF155_,12,11697,11700,3,5,0,0,0
M,LF-LD,5,47,0,2,LF152_,7078,8,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,3,LF155_,12,11700,11705,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,7132,8,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,3,LF155_,12,11705,11775,70,8,0,0,2
M,LF-LD,5,47,0,2,LF152_,7139,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,3,LF155_,13,11775,12000,225,2,0,0,1
M,LF-LD,5,47,0,2,LF152_,7142,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,0,0,150,150,1,0,0,0
M,LF-LD,5,47,0,2,LF152_,7147,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,0,150,153,3,6,1,0,10
M,LF-LD,5,47,0,2,LF152_,7148,8,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,1,153,1659,1506,2,0,1,0
M,LF-LD,5,47,0,2,LF152_,7149,8,2,3,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,1,1659,1666,7,3,0,1,0
M,LF-LD,5,47,0,2,LF152_,7190,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,1,1666,1669,3,5,0,2,1
M,LF-LD,5,47,0,2,LF152_,7895,2,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,1,1669,1674,5,4,0,0,1
M,LF-LD,5,47,0,2,LF152_,7902,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,1,1674,1682,8,8,0,1,0
M,LF-LD,5,47,0,2,LF152_,7905,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,1,1682,1689,7,3,0,0,1
M,LF-LD,5,47,0,2,LF152_,7910,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,1,1689,1692,3,5,0,0,0
M,LF-LD,5,47,0,2,LF152_,7915,8,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,1,1692,1697,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,7927,8,2,3,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,1,1697,1754,57,8,0,0,2
M,LF-LD,5,47,0,2,LF152_,7955,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,2,1754,3137,1383,2,0,1,0
M,LF-LD,5,47,0,2,LF152_,8390,2,0,0,1,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,2,3137,3144,7,3,0,0,0
M,LF-LD,5,47,0,2,LF152_,8456,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,2,3144,3147,3,5,0,1,0
M,LF-LD,5,47,0,2,LF152_,8541,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,2,3147,3152,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,8543,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,2,3152,3160,8,8,2,0,4
M,LF-LD,5,47,0,2,LF152_,8608,2,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,3,3160,3970,810,2,0,2,0
M,LF-LD,5,47,0,2,LF152_,8615,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,3,3970,3977,7,3,0,0,0
M,LF-LD,5,47,0,2,LF152_,8618,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,3,3977,3980,3,5,0,0,1
M,LF-LD,5,47,0,2,LF152_,8619,4,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,3,3980,3985,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,8621,4,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,3,3985,4130,145,8,0,0,1
M,LF-LD,5,47,0,2,LF152_,8623,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,4,4130,4148,18,2,0,1,0
M,LF-LD,5,47,0,2,LF152_,8670,8,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,4,4148,4155,7,3,0,0,0
M,LF-LD,5,47,0,2,LF152_,8692,8,2,3,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,4,4155,4158,3,5,0,0,1
M,LF-LD,5,47,0,2,LF152_,8699,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,4,4158,4163,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,9613,2,0,0,1,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,4,4163,4178,15,8,0,0,1
M,LF-LD,5,47,0,2,LF152_,9617,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,5,4178,4332,154,2,0,2,0
M,LF-LD,5,47,0,2,LF152_,12000,2,-1,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,5,4332,4339,7,3,0,0,0
M,LF-LD,5,47,1,4,LF153_,0,0,1,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,5,4339,4342,3,5,0,1,0
M,LF-LD,5,47,1,4,LF153_,114,1,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,5,4342,4347,5,4,0,0,0
M,LF-LD,5,47,1,4,LF153_,128,1,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,5,4347,4563,216,8,0,2,0
M,LF-LD,5,47,1,4,LF153_,150,1,6,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,5,4563,4570,7,3,0,0,0
M,LF-LD,5,47,1,4,LF153_,153,6,2,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,5,4570,4573,3,5,0,0,0
M,LF-LD,5,47,1,4,LF153_,157,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,5,4573,4578,5,4,0,0,0
M,LF-LD,5,47,1,4,LF153_,176,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,5,4578,4660,82,8,0,2,0
M,LF-LD,5,47,1,4,LF153_,204,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,5,4660,4667,7,3,0,1,0
M,LF-LD,5,47,1,4,LF153_,215,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,5,4667,4670,3,5,0,0,0
M,LF-LD,5,47,1,4,LF153_,793,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,5,4670,4675,5,4,0,0,0
M,LF-LD,5,47,1,4,LF153_,801,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,5,4675,4686,11,8,0,1,0
M,LF-LD,5,47,1,4,LF153_,834,2,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,5,4686,4693,7,3,0,0,0
M,LF-LD,5,47,1,4,LF153_,837,3,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,5,4693,4696,3,5,0,1,0
M,LF-LD,5,47,1,4,LF153_,841,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,5,4696,4701,5,4,0,0,0
M,LF-LD,5,47,1,4,LF153_,844,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,5,4701,5025,324,8,0,0,2
M,LF-LD,5,47,1,4,LF153_,849,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,6,5025,5404,379,2,0,2,0
M,LF-LD,5,47,1,4,LF153_,858,8,2,3,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,6,5404,5411,7,3,0,1,0
M,LF-LD,5,47,1,4,LF153_,870,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,6,5411,5414,3,5,0,0,0
M,LF-LD,5,47,1,4,LF153_,920,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,6,5414,5419,5,4,0,0,0
M,LF-LD,5,47,1,4,LF153_,965,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,6,5419,5463,44,8,0,0,1
M,LF-LD,5,47,1,4,LF153_,981,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,7,5463,5529,66,2,0,1,0
M,LF-LD,5,47,1,4,LF153_,1343,2,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,7,5529,5536,7,3,0,0,0
M,LF-LD,5,47,1,4,LF153_,1346,3,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,7,5536,5539,3,5,0,0,0
M,LF-LD,5,47,1,4,LF153_,1350,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,7,5539,5544,5,4,0,0,0
M,LF-LD,5,47,1,4,LF153_,1353,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,7,5544,5949,405,8,0,0,15
M,LF-LD,5,47,1,4,LF153_,1358,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,8,5949,7312,1363,2,0,2,0
M,LF-LD,5,47,1,4,LF153_,1359,8,2,3,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,8,7312,7319,7,3,0,0,0
M,LF-LD,5,47,1,4,LF153_,1421,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,8,7319,7322,3,5,0,0,0
M,LF-LD,5,47,1,4,LF153_,1516,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,8,7322,7327,5,4,0,0,0
M,LF-LD,5,47,1,4,LF153_,1519,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,8,7327,7359,32,8,0,2,1
M,LF-LD,5,47,1,4,LF153_,3403,2,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,8,7359,7366,7,3,0,0,0
M,LF-LD,5,47,1,4,LF153_,3407,3,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,8,7366,7369,3,5,0,0,0
M,LF-LD,5,47,1,4,LF153_,3408,3,0,0,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,8,7369,7374,5,4,0,0,0
M,LF-LD,5,47,1,4,LF153_,3410,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,8,7374,7437,63,8,0,0,4
M,LF-LD,5,47,1,4,LF153_,3413,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,9,7437,7466,29,2,0,1,0
M,LF-LD,5,47,1,4,LF153_,3418,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,9,7466,7473,7,3,0,0,0
M,LF-LD,5,47,1,4,LF153_,3422,8,2,3,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,9,7473,7476,3,5,0,0,1
M,LF-LD,5,47,1,4,LF153_,3489,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,9,7476,7481,5,4,0,0,0
M,LF-LD,5,47,1,4,LF153_,3554,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,9,7481,7538,57,8,0,1,0
M,LF-LD,5,47,1,4,LF153_,3564,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,9,7538,7545,7,3,0,0,0
M,LF-LD,5,47,1,4,LF153_,3627,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,9,7545,7548,3,5,0,0,0
M,LF-LD,5,47,1,4,LF153_,3631,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,9,7548,7553,5,4,0,0,0
M,LF-LD,5,47,1,4,LF153_,3693,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,9,7553,7562,9,8,0,0,2
M,LF-LD,5,47,1,4,LF153_,3750,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,10,7562,7736,174,2,0,2,0
M,LF-LD,5,47,1,4,LF153_,3753,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,10,7736,7743,7,3,0,0,0
M,LF-LD,5,47,1,4,LF153_,3761,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,10,7743,7746,3,5,0,0,0
M,LF-LD,5,47,1,4,LF153_,3763,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,10,7746,7751,5,4,0,0,0
M,LF-LD,5,47,1,4,LF153_,3798,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,10,7751,7761,10,8,0,0,1
M,LF-LD,5,47,1,4,LF153_,4140,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,11,7761,7854,93,2,0,1,0
M,LF-LD,5,47,1,4,LF153_,4144,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,11,7854,7861,7,3,0,0,0
M,LF-LD,5,47,1,4,LF153_,4145,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,11,7861,7864,3,5,0,0,0
M,LF-LD,5,47,1,4,LF153_,4146,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,11,7864,7869,5,4,0,0,0
M,LF-LD,5,47,1,4,LF153_,4399,2,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,11,7869,7880,11,8,4,0,2
M,LF-LD,5,47,1,4,LF153_,4406,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,12,7880,8654,774,2,0,1,0
M,LF-LD,5,47,1,4,LF153_,4408,5,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,12,8654,8661,7,3,0,0,0
M,LF-LD,5,47,1,4,LF153_,4409,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,12,8661,8664,3,5,0,0,0
M,LF-LD,5,47,1,4,LF153_,4414,4,8,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,12,8664,8669,5,4,0,0,0
M,LF-LD,5,47,1,4,LF153_,4482,8,2,3,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,12,8669,8675,6,8,0,0,1
M,LF-LD,5,47,1,4,LF153_,4484,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,13,8675,9431,756,2,0,1,0
M,LF-LD,5,47,1,4,LF153_,4669,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,13,9431,9438,7,3,0,0,0
M,LF-LD,5,47,1,4,LF153_,4672,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,13,9438,9441,3,5,0,0,0
M,LF-LD,5,47,1,4,LF153_,4721,2,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,13,9441,9446,5,4,0,0,0
M,LF-LD,5,47,1,4,LF153_,4723,3,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,13,9446,9447,1,8,0,0,1
M,LF-LD,5,47,1,4,LF153_,4728,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,14,9447,9570,123,2,0,1,0
M,LF-LD,5,47,1,4,LF153_,4731,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,14,9570,9577,7,3,0,0,0
M,LF-LD,5,47,1,4,LF153_,4736,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,14,9577,9580,3,5,0,0,0
M,LF-LD,5,47,1,4,LF153_,4748,8,2,3,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,14,9580,9585,5,4,0,0,0
M,LF-LD,5,47,1,4,LF153_,4823,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,14,9585,9588,3,8,0,0,4
M,LF-LD,5,47,1,4,LF153_,4915,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,15,9588,9721,133,2,0,1,0
M,LF-LD,5,47,1,4,LF153_,4919,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,15,9721,9728,7,3,0,0,0
M,LF-LD,5,47,1,4,LF153_,4922,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,15,9728,9731,3,5,0,2,0
M,LF-LD,5,47,1,4,LF153_,4926,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,15,9731,9736,5,4,0,0,0
M,LF-LD,5,47,1,4,LF153_,5644,2,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,15,9736,9747,11,8,0,0,3
M,LF-LD,5,47,1,4,LF153_,5651,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,16,9747,9896,149,2,0,1,0
M,LF-LD,5,47,1,4,LF153_,5654,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,16,9896,9903,7,3,0,0,0
M,LF-LD,5,47,1,4,LF153_,5659,4,8,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,16,9903,9906,3,5,0,0,0
M,LF-LD,5,47,1,4,LF153_,5725,8,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,16,9906,9911,5,4,0,0,0
M,LF-LD,5,47,1,4,LF153_,5834,8,2,3,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,16,9911,10002,91,8,0,0,6
M,LF-LD,5,47,1,4,LF153_,5836,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,17,10002,11609,1607,2,0,1,0
M,LF-LD,5,47,1,4,LF153_,6683,2,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,17,11609,11616,7,3,0,0,0
M,LF-LD,5,47,1,4,LF153_,6690,3,5,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,17,11616,11619,3,5,0,0,1
M,LF-LD,5,47,1,4,LF153_,6691,5,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,17,11619,11624,5,4,0,0,0
M,LF-LD,5,47,1,4,LF153_,6693,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,17,11624,11703,79,8,0,0,2
M,LF-LD,5,47,1,4,LF153_,6695,4,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,2,2,LF156_,18,11703,12000,297,2,0,0,0
M,LF-LD,5,47,1,4,LF153_,6696,4,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,3,2,LF157_,0,0,150,150,1,0,0,0
M,LF-LD,5,47,1,4,LF153_,6698,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,3,2,LF157_,0,150,153,3,6,0,0,3
M,LF-LD,5,47,1,4,LF153_,6719,8,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,3,2,LF157_,1,153,1625,1472,2,0,1,0
M,LF-LD,5,47,1,4,LF153_,6723,8,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,3,2,LF157_,1,1625,1632,7,3,0,0,0
M,LF-LD,5,47,1,4,LF153_,6730,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,3,2,LF157_,1,1632,1635,3,5,0,0,0
M,LF-LD,5,47,1,4,LF153_,6732,5,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,3,2,LF157_,1,1635,1640,5,4,0,0,0
M,LF-LD,5,47,1,4,LF153_,6733,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,3,2,LF157_,1,1640,1650,10,8,0,0,8
M,LF-LD,5,47,1,4,LF153_,6738,4,8,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,3,2,LF157_,2,1650,2297,647,2,0,1,0
M,LF-LD,5,47,1,4,LF153_,6755,8,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,3,2,LF157_,2,2297,2304,7,3,0,0,0
M,LF-LD,5,47,1,4,LF153_,6924,8,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,3,2,LF157_,2,2304,2307,3,5,0,0,0
M,LF-LD,5,47,1,4,LF153_,6930,3,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,3,2,LF157_,2,2307,2312,5,4,0,0,0
M,LF-LD,5,47,1,4,LF153_,6931,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,3,2,LF157_,2,2312,2322,10,8,2,0,6
M,LF-LD,5,47,1,4,LF153_,6934,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,3,2,LF157_,3,2322,3465,1143,2,0,1,0
M,LF-LD,5,47,1,4,LF153_,6939,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,3,2,LF157_,3,3465,3472,7,3,0,1,0
M,LF-LD,5,47,1,4,LF153_,6941,8,2,3,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,3,2,LF157_,3,3472,3475,3,5,0,0,0
M,LF-LD,5,47,1,4,LF153_,6978,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,3,2,LF157_,3,3475,3480,5,4,0,0,0
M,LF-LD,5,47,1,4,LF153_,7571,2,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,3,2,LF157_,3,3480,3484,4,8,1,0,3
